"Id","Chara","Serif","Place","Chapter","Para","Effect","Left","Center","Right","BGM","SE","Release","","","","","","","","","","","","","","","","",""
"2000","99@自分","なんて運命的な出会い！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2010","1@ケンティ","本当にそう思う。すぐに行く決意はできたよ。
日本じゃなくて、未知なる国ジョージアっていうのもまた魅力的だったし。やっぱり海外にはこだわりたかったんだ。
まずは１ヶ月、ジョージアの首都トビリシで生活してみる。計画も立てずに勢いだけで行ったね。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020","","「そんなあっさり行っちゃうんですか！すごい行動力ですね！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2030","","実際教わってみてどうだったんですか？」","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2040","1@ケンティ","楽しかった！仕事の合間を縫って、毎日いろんなことを教えてくれたんだ。
僕は小さい頃からデザインやアートが好きだったこともあって、Webデザインはすごく僕に合ってた。楽しいと思ったし、もっと学びたいと思った。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2050","99@自分","おおお！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2060","99@自分","他にも、その人はWebライターとして活躍してて、記事の書き方も教えてくれたんだ。僕はブログを書いてることもあって、文章を書くのは好きだし楽しい。学んでみて、やっぱり僕にライティングは向いてると思ったし、仕事としてやりたいと思った。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2070","99@自分","ケンティがどんどんスキルアップしてきますね！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2080","1@ケンティ","そうなんだよ。教え方もすごく上手くて、「人に教える」っていう講師の仕事にも興味が湧いたよ。
手を動かすクリエイティブな職種だけじゃなく、人と関わることで成り立つ仕事にも惹かれるようになっていった。
教わってる間、本当に充実してて楽しかったな。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2090","99@自分","行動したから、ちゃんと成果もついてきて、自分の学びたいもの、仕事にしたいことも見つけられてて尊敬します……！僕はまだここで働き始めたばかりだけど、将来のことも考えながらやっていきたいと思います。でも、僕も色々教わってみたいな。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2100","1@ケンティ","たくさん学んだからと言って、必ずしもノマドになれるとか、フリーランスとして成功できるという保証はないんだけどね。それより、自分で実際に勉強してみて考えて、場合によっては悩み苦しむというプロセスを経ることが大事だと思うんだ。それが絶対にその後の成長に繋がると思うし、自分で決断して前に進むことはすごく重要なことだと思う。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2110","99@自分","そうなんですね……そういえばケンティって、Webデザイナーですよね！？その人に教わって見つけたやりたいことを、実際に自分の仕事にしたってことですか！？","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2120","1@ケンティ","そうそう。教わった後は、仕事は見つからないし、貯金をすり減らす毎日だったけど、人の紹介とかで少しずつ仕事が入ってきたんだ。徐々に実績も増えてきて、安定して仕事を得られるようになったって感じかな。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2130","99@自分","すごい！僕も教わってみたい！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2140","1@ケンティ","僕でよければ全然教えるよ。でも今は、アルバイトに集中だね！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2150","99@自分","良いんですか！？アルバイト全力で頑張った後、ケンティに教わりに行きます！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2160","1@ケンティ","待ってるよ。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2170","","（何がやりたいか、何が好きなのか、というのはまだ分からない。でも僕もデザインに興味がある。ケンティの話を聞いて、Webデザインにすごく惹かれてることに気づいた。）","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2180","","ヒッチハイク(7:20)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2190","99@自分","ケンティって、海外生活長いですけど、トラブルに遭ったことないんですか？","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2200","1@ケンティ","そりゃ沢山あるよ！例えば、南仏にいる頃、家に帰れなくなったことがある。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2210","99@自分","家に帰れない！？……それは大変そうだ。詳しく聞きたいです。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2220","1@ケンティ","僕って好奇心旺盛だからさ、行ったことのない場所や、見たことのない景色にすごく惹かれるんだ。
今までいろんなところに行ったよ。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2230","99@自分","っていうことは、フランスでも色んなところ行ったんですね？","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2240","1@ケンティ","もちろん！週末は毎週のように南仏の街を巡ってたよ。
僕の住んでた街は、パリみたいな大都市とは違って、隣町まで車で最低10分は走らせないといけなかったんだ。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2250","99@自分","ちょっと不便ですね……。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2260","1@ケンティ","車社会の地域で、車なしの生活の難しさを本当に実感したよ。
その上さ、フランスはデモとか事故、点検とかで突然バスとか電車が止まることが結構あるんだよね。南仏は気候の心地よさとは裏腹に、生活はなかなか苦戦を強いられたわ。
でもそんな状況でも旅をしたい！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2270","99@自分","え……もしかして徒歩ですか！？","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2280","1@ケンティ","まさか。僕はヒッチハイクに挑戦することにしたんだ。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2290","99@自分","ヒッチハイクか！それもすごいや！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2300","1@ケンティ","紙に行きたい場所を書いて、道路の傍に立って、見知らぬ人に車に乗せてもらう。必要なのは度胸だけ。
費用も抑えられるし、人と出会うこともできる。
日本では何度か経験したことがあったけど、海外では初挑戦。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2310","99@自分","日本でもあるんですね！じゃあケンティのことだし、海外でも余裕じゃないですか？","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2320","1@ケンティ","いや……最初は恥ずかしさが勝って、控えめになっちゃったよね……。
でも、それだと誰も乗せてくれない。
ドライバーに向かって思い切ってアピールしたんだ。
１５分くらい続けてたら、１台の車が停車してくれて、目的地へ向かうことができたんだ！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2330","99@自分","すごい！さすがケンティ！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2340","1@ケンティ","その後も他の都市に向かう時にヒッチハイクに挑戦して、無事に乗せてもらうことができた。
何度か繰り返していくとヒッチハイク自体にも慣れてくるんだ。 移動費を節約できるし、フランス語の勉強にもなるし、良い機会だと思うようになったんだ。」
「度胸さえあれば、最強に良いですね、ヒッチハイク！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2350","1@ケンティ","でも調子に乗りすぎちゃったんだ……。ある日、僕の住んでるところから車で２時間くらいのところに行ったんだ。行きはヒッチハイクと、相乗りアプリを使って行ったんだけど。行きもなんとか行けたから、帰りも大丈夫でしょって思った。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2360","99@自分","おっと、ちょっと危なそうな展開……！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2370","1@ケンティ","そうなんだよ。市内にある高速道路の入り口付近で、隣りの町に行こうとヒッチハイクをしてみたんだけど……。
交通量がすごく多い道路でさ。みんなすごいスピード出してるの。でも、全部スルー。 1時間経っても誰も乗せてくれなかった。」
「えー……車多くても、ダメな時ってあるんですね……。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2380","","け「うん……運の悪い日もあるし、場所もあまり良くなかったと思うんだ。 そう割り切って、次に相乗りアプリで検索したんだけど、良い条件が見つからない。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2390","","既に日は傾き始めててさ……。夜のヒッチハイクは危険だし、乗せてくれる可能性は下がる。」","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2400","99@自分","うわー……いやな予感しかしないよ。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2410","","け「ねー。とりあえず、日が沈む前にここからヒッチハイクをしようと思って。 高速道路に入りやすい幹線道路まで30分歩いて、30分くらいヒッチハイクしたんだけど……。ここでも一台も停めてくれなかった。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2420","","翌日は朝からレストランの仕事が入ってたから、なんとかその日中には帰りたかったんだ。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2430","","それに、僕の住んでる街と、今いる街、電車とかバスの相性がすごく悪いことに気づいちゃったんだよね。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2440","","もう少し早い段階でこのことに気づいていれば、他の行動を取れていたかもしれない。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2450","","結局、そうこうしているうちに日は沈んじゃって暗くなっちゃった。電車の本数も少なくなって、移動手段が限られちゃった。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2460","","なんとかこの街から脱出したい。 冷たい風が吹く中、電池の切れそうなスマホでいろいろと検索してみる。」","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2470","99@自分","スマホも電池切れそうなのはやばい！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2480","","け「最悪の状況だったよ……でも、高速バスで家から少し近い都市まで向かえることが判明したんだ。 一縷の望みを感じて、勢いのままチケットを購入。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2490","","家には帰れないけど、なんとか家に近づくことができる。 少しテンションが上がったよ。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2500","","高速バスの停留所まで向かう途中、働いているレストランのオーナーに電話をして、状況を伝えつつこれからのことを相談してみた。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2510","","そしたら、僕が今から向かう街にひとつ寝床が用意できるとのこと。 その街からは僕の住んでいる街までバスが出ているから、そこで泊まれば翌日の朝には帰れて、仕事に間に合うことが判明！」","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2520","99@自分","おおおお！良かった！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2530","1@ケンティ","本当に良かったよ。でも、歩きながらすごい泣いてた……。
その日はなんとかベッドで休むことができて、翌朝には無事家に帰れて仕事に間に合った。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2540","99@自分","良かったですね！翌日バイトが入ってるってのもすごくハラハラする！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2550","","「波乱の旅だったよ。でも、その時のミスから結構学ぶものがあったんだよね。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2560","","まず、節約思考になりすぎないこと。 もう少し自分のためにお金を使ったほうがいいと思った。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2570","","次に、ヒッチハイクは悪くはないけど、それに頼りすぎないこと。」","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2580","99@自分","確かに、ヒッチハイクに頼りすぎるのは怖いですよ……。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2590","1@ケンティ","そうなんだよね。常に選択肢をいくつか持っておくべきだった。
相乗りアプリでもだめだったら、潔く他のバスとか電車のルートを探さなきゃだったね。
当時は調べるのが遅かったからさ、その選択肢にそもそも気付けないまま時間が経っちゃったんだよね。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2600","99@自分","焦ると思考も偏っちゃいますよね……","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2610","1@ケンティ","そうなんだよ。あと、フランスって夜の電車少ないから、日本感覚でいるとだめだね。日本はさ、夜遅くまで電車もバスも走ってるけど、フランスはそうじゃない。
夕方以降のヒッチハイク難易度も爆上がりしちゃうんだ。
今回は影響なかったけど、夜はやっぱり治安も悪くなってくるしね。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2620","99@自分","散々でしたね……","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2630","1@ケンティ","でもね、不運があれば幸運もあったんだよ。
夜遅くに近くの街へ向かう高速バスが見つかったり、オーナー経由でその街の寝床を用意してもらえたし。
そのひとつひとつを忘れてはいけないと思った。
それから、自分自身に対する問題が起きても、全て自分だけで解決しようとしない方がいいと思った。
多少の迷惑をかけても早く人に頼れば、解決できる方法が見つかるかもしれないし、他の選択肢が見つかるかもしれない。
そうやって自分を助けることも大事なこと。
もちろん、迷惑をかけた人には後々感謝は伝えるという前提だけど。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2640","99@自分","ちゃんと反省してるのが素晴らしいですね。そして、そこに学びもたくさんあって、僕も海外行く時は参考にさせていただきます。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2650","1@ケンティ","うん、まずはパスポート取るところからだね","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2660","99@自分","うわー！現実的！いつかのために、取っておきます！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2670","","大学生への助言(5:40)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2680","1@ケンティ","Xって、いま幾つだっけ？","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2690","99@自分","22歳で大学4年です！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2700","1@ケンティ","若いなー！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2710","99@自分","若い時にやっておいた方がいいことってありますか？アドバイスください！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2720","1@ケンティ","うーん、、ない！アドバイスなんてない！自分の好きなように生きてください！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2730","99@自分","えー！なんかないですか！？","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2740","1@ケンティ","しょうがないね……。僕が最近思うようになったことなんだけど、人生って思い通りにならないんだよね。うまくいかないことばっかり！そんな中でも、生きていかなきゃいけないんだよ。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2750","99@自分","全然思い通りじゃないですよね……。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2760","1@ケンティ","そうでしょ？でもね、これだけは忘れないで。行動しただけで立派ってこと！Xがいまここにいるのは、やりたいことがない自分を変えたいから行動したってことでしょ。それがもう素晴らしい。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2770","99@自分","ありがとうございます。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2780","1@ケンティ","この世の中には、生まれも育ちも違う人たちがたくさんいるの。裕福に育った人がいれば、貧しい環境でなんとか生き抜いてきた人もいる、親からの愛を受けて育った人がいれば、ひとりでたくましく生きてきた人もいる。
そういったいろんな人がいる世界で、自分なりの正解を見つけていくのが人生だと僕は思うんだ。
お金があるから幸せなわけでもないし、お金がないから不幸なわけでもないし。
この世界は答えがないし、大人になったら誰も何も教えてくれない。
でも、その中で、自分なりの答えを見つけ出さなきゃいけないんだよ。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2790","99@自分","自分なりの答えですか……。なんだろうな……。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2800","1@ケンティ","これから先、Xは色々なことを経験していくと思うの。
大学を卒業して社会に出る。出ないかもしれないけど。少し何かで成功したとしても、その後なにかうまくいかなくなったり、挫折したり、もしかしたらどん底に突き落とされるかもしれない。
その時その時の自分の感覚に従って、海外に行ったり、考えてもいなかった仕事をするかもしれない。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2810","99@自分","うん、全部ありえますね。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2820","1@ケンティ","どんな予想も予測もできない人生を歩んでいくことになるかもしれない。というか、今のこの時代だとたぶんそうなる。でも、どんな時でも、自分を持って生きてほしいな。
社会的な立場とか周りの目とかが気になるかもしれないけど、どうか自分の感覚を信じて、自分なりの答えを突き詰めてほしい。
そうすれば、きっと少しは満足できる人生が歩めるようになると思うから。
他人の指標じゃなくて、自分の軸で生きてほしいな。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2830","99@自分","周りに流されないって大事ですよね。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2840","1@ケンティ","そう！それ、めちゃくちゃ大事！人と比べても意味がないからね！
僕はいろんなことを経験してきて、だんだんと自分の理想の生き方が分かってきた気がするんだ。
Xくらいの頃には辿り着けなかった心の奥底の思いが、少しだけ見えてきた気がするの。
って言ってもまだ少しだけだけどね。
僕だってまだまだ全然大人になりきれてない子供だよ。
でも、Xにも何か通じるものがあったら嬉しいな。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2850","99@自分","ケンティでもまだ子供っていうのが意外でした。僕から見るケンティはずっと大人に見えるから。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2860","1@ケンティ","全然大人じゃないよ！結局この年になっても、子供の頃からの延長で生きてるからね。
２２歳なんてまだまだ若いし、焦らずに今を謳歌すれば良いと思う。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2870","99@自分","そういうもんなんですね……。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2880","1@ケンティ","色々悩むこと多いよね。将来のこととか、もっと小さいことでも。でも、悩む経験ってとっても大事だと僕は思うよ。
答えに一直線に突き進むよりも、いろんなことを考えて行動して、たくさん寄り道しながら、ちょっとずついろんな経験をしていく。
そうやっていくうちに、少しずつ人生って形づくられると思うんだよね。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2890","99@自分","まさに今、将来どうしようって悩みまくってます。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2900","1@ケンティ","うんうん。
でも、大丈夫。これからの長い人生のことをもっと前向きに捉えてみよう。
どうせ、人生なんて複雑で曖昧なものなんだから。どうせ、うまくいかないことばかりなんだから。
だから、とにかく今を楽しめば良い。他人に何を言われても自分の道を進めば良い。
計画なんていらないよ。だって生きてるだけで尊いんだから。
今を楽しんでワクワクして、いろんなことをやっていく中から本当にやりたいことを見つけていけば良い。
やりたいことが見つかったら、計画を立ててそれに集中すれば良い。
そうやっていくうちに自分なりの正解が見つかってくるからね。
だから今は今を謳歌すれば良い。楽しい人生を過ごしてね。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2910","99@自分","はい、人生楽しみます！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2920","1@ケンティ","アドバイスなんてない！って言ったのにアドバイスみたいになっちゃった……。今言ったこと全部忘れて！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2930","99@自分","そんなそんな！！！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2940","1@ケンティ","じゃ、今日はおつかれ！Xも早く帰って寝なよ！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2950","99@自分","僕も一緒に帰りますよ！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2960","","（急いで身支度を整えている間に、「ごちそうさまでした〜」と言いながら、ケンティはあっという間に帰って行った。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2970","","……いつも早い！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2980","","諦めてゆっくりお店を出る。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2990","","顔をあげると、ケンティはお店の前の公園にいた。）","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3000","1@ケンティ","X遅いよ！早く帰るよ！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3010","","（……帰ったと見せかけて待っててくれたの！？","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3020","","何この地味なドッキリ。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3030","","でも、一緒に帰れるのは普通に嬉しい。）","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3040","99@自分","待ってくださーい！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3050","","（僕はケンティの元へ駆け寄った。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3060","","公園を通ると駅まで近道だけど、夜になると薄暗くてちょっと不気味。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3070","","でも、今日はケンティと一緒だから、この公園の静けさが逆に楽しかった。）","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3080","","フィリピン就職(17:40)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3090","99@自分","ケンティって、フィリピンに就職してたんですよね？なんで海外就職なんてしようと思ったんですか？","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3100","1@ケンティ","やっぱね、海外への憧れが強かったからだね。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3110","99@自分","新卒からフィリピンだったんですか？","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3120","1@ケンティ","いや、新卒は日本のIT企業でエンジニアしてたよ。最初はさ、新しく買ったスーツを着て、わくわくしながら出社したよ。でも、始まってすぐに打ち砕かれたよ……","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130","99@自分","え！？何があったんですか……。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3140","1@ケンティ","仕事が何も分からなかったんだよね……。なんだか急に未来が真っ暗に思えちゃって……。毎日ネガティブな気持ちで仕事に向かってた……。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3150","99@自分","確かに、仕事が分からないのは辛いですね……。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3160","1@ケンティ","僕は大学まで文系で、パソコン周りのことが全然わかってなかったの。そんな状態で入ったIT業界は完全に場違いだったよね。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3170","99@自分","なんでそんな場違いな世界入っちゃったんですか！？","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3180","1@ケンティ","これからの時代にコンピューターのことを知らないのはまずいっていう、モヤモヤした気持ちがあったんだよ。だったらいっそ、そのど真ん中に行って、若いうちに苦労してやろうって思ったの。
自己分析なんてほぼしてないし、自分にとってその仕事が合うかどうかなんて全く分からない。そんな甘い考えの僕でも、このやる気を認めてくれたのか、就職することができたんだよね。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3190","99@自分","就職できて良かったですね！……でも結局合わなかったんですよね。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3200","1@ケンティ","そうだね。研修までは良かったんだけど、いざ配属となった時……
「やってることが全く分からない。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3210","","本当に焦ったよ。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220","","大学を出たばかりの新社会人にとって、仕事で分からないことがあるのは当然。でも、僕の場合はそうじゃないんだ。」","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3230","99@自分","あ、そういうことではないんですね。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3240","1@ケンティ","今やってる仕事が何のためになっているのか、どのように社会に貢献しているのか、そもそも今何をしているのかが全くもって理解できなかったの。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3250","99@自分","なるほど……。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3260","1@ケンティ","なんとか頑張ったけど、限界だったんだ。だから３年で会社を辞めちゃった。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3270","99@自分","でも３年は居たんですね！すごい。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3280","1@ケンティ","ありがとう。今後、どうしようか考えてた頃、ふと海外に憧れてたなって思い出してさ。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3290","99@自分","ここから海外への道が開いていくんですね！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3300","1@ケンティ","そうなの。学生の頃からさ、節約して貯めたお金の大半は海外旅行に使ってたんだよね。楽しい思い出もあれば、トラブルに巻き込まれて苦労した思い出もある。でも、そのどれもがキラキラした出来事として脳裏に浮かぶんだ。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3310","99@自分","トラブルまでも！？海外ってそんなに魅力があるんですね。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3320","1@ケンティ","そうだよ。もし海外で働くことができたら、いつでも海外旅行をしている気分になれるんだろうな。そう思ってた。
とは言え、僕にとって海外はあくまで旅行先。全く想像できない海外生活への決断は、なかなかできるもんじゃなかったよね。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3330","99@自分","確かに、決断するには時間がかかりそう。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3340","1@ケンティ","でもそんな頃にさ、ちょうど仲良くなった友達が、ライフコーチングの仕事をしてたんだ。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3350","99@自分","ライフコーチング？","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3360","1@ケンティ","僕もそんな仕事があるの初めて知った。より良い人生を歩むためのサポートをするコーチングのことなんだ。ちょうど進路に悩んでたし、その方の一押しもあって、セッションを受けることにしたんだ。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3370","99@自分","へー。どんなものかちょっと気になりますね。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3380","1@ケンティ","セッションの中で、自分のもやもやした思いや心の奥底に眠っている感情を引き出してもらって、少しずつ自分に正直になっていく。そこで、「海外で働くんだ」っていう、強い意志が出てきたんだ。
でも、実際にどこで何をするのか全く分からなかった。とりあえず、英語の勉強をするために、３ヶ月フィリピンのセブ島に英語の語学留学に行ったんだ。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3390","99@自分","フィリピンで英語学ぶって、メジャーなんですか？","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3400","1@ケンティ","最近は結構多いね。フィリピンの語学留学って、値段は安いし、レッスンはマンツーマンが多いんだ。グループレッスンだと、恥ずかしくて話せないこともあるけど、マンツーマンなら問題ない！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3410","99@自分","そうなんですね！フィリピン留学良いですね。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3420","1@ケンティ","英語学ぶにはおすすめだよ！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3430","99@自分","もしかして、留学後、そのまま語学学校に就職したとかですか？","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3440","1@ケンティ","そうではないんだけど、
レッスンを教わってた先生経由で、会社の求人を教えてもらったんだ。仕事は前職と同じITエンジニア。一瞬だけ嫌な思い出がよぎったけど、むしろ採用されやすくなるとも思って、ポジティブに捉えられたよね。説明を受けて、履歴書を提出して、面接を3回受けて、ついに入社が決まった！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3450","99@自分","すごい！おめでとうございます！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3460","1@ケンティ","ありがとう！
でもそのすぐ後に、一瞬で突き落とされる出来事があったんだよ。
その時僕はまだ語学学校に通ってたんだけど、ある日受講生全員が急遽ホールに集められたんだよね……。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3470","99@自分","えー、そんなことあるんですか。悪い予感しかしない。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3480","1@ケンティ","そう。そこに学校のスタッフが出てきてさ、
「今すぐ飛行機のチケットを取ってください。例外なく全員帰国してください。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3490","","って。」","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3500","99@自分","やばいやばい、何が起きた。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3510","1@ケンティ","コロナだよ。フィリピンの当時の大統領が、首都をロックダウンするって発表したんだ。僕のいたセブ島は対象じゃなかったんだけど、今後すぐに同様の措置がされる予想があったんだよね。混乱が起こる前に、受講生全員に帰国してもらうというものだったんだ。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3520","99@自分","えー……せっかく就職できたのに……。仕事の方は大丈夫だったんですか？","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3530","1@ケンティ","それがね……会社の人事に帰国するってメールしたら、返信が来たんだけど……。了承の旨と無期限の入社延期が記載されてた……。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3540","99@自分","そんな！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3550","1@ケンティ","
僕のいた語学学校では、スタッフが早めに決断したから、みんなちゃんと帰国することができたんだ。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
