"Id","Chara","Serif","Place","Chapter","Para","Effect","Left","Center","Right","BGM","SE","Release","","","","","","","","","","","","","","","","",""
"2520","2@りえこ","すごい良かったよ！
ペルーのティティカカ湖にある、藁（あし）っていう植物だけでできてる謎の島、ウロス島にもぜひ行ってみて欲しい！
湖という不安定な場所で長年暮らしてきた彼らの生活は、すごく興味深いものばっかりなの。
若い世代はどんどん湖暮らしをやめて街に出ちゃうのが深刻な問題になってるんだって。
島への観光案内が大きな収入源になってるみたいだから、世界中からたくさんの人が訪れることで貴重な島を存続させて欲しいな。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2530","99@自分","湖暮らし、気になりますね。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2540","2@りえこ","そうでしょう？
ケニアにあるマサイマラ国立公園もすごかったよ。
車でサバンナを走って、ライオンとかの動物をマジかで見るのもいいけど、何といっても最高なのは、早朝に気球に乗って上空から広大なサバンナを見ること！
日の出を拝み、キリンとか象とか色々な動物の群れが雄大にサバンナで生活する様子を空から見ることができるんだよね。
自然と涙が溢れて止まらなくなった。
よくテレビとかでも見る景色だけど、生で目の当たりにするのはまた格別なものがある。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2550","99@自分","それ絶対最高！気球にも乗ってみたい！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2560","2@りえこ","本当に行ってみて欲しい！
アイスランドにあるブルーラグーンっていう温泉も良かった。
世界一大きな天然温泉として有名なんだよね。
景色もいいけど、ここでおすすめなのが泥パック！
ここぞとばかりに全身に天然泥を塗りたくってピカピカになったよ！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2570","99@自分","温泉も泥パックもいいなぁ！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2580","2@りえこ","いいでしょう〜！
トルコのカッパドキアは、見渡す限り奇形岩が広がる摩訶不思議な景観だったな。
まるで違う星に来てしまったかのよう。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2590","99@自分","違う星！？そんなに！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2600","2@りえこ","そんなに！
ノルウェーのフィヨルドは、この美しい地球に生まれたことを心の底から感謝したくなってしまうほど、息を呑む絶景だった。
妖精トロールが今にも出てきそうで、ファンタジーの世界に迷い込んでしまったような錯覚に陥るかも。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2610","","「妖精が出てきそうなファンタジー世界！？","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2620","","すご。」","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2630","2@りえこ","エジプトとリビアにあるリビア砂漠は、白砂漠と黒砂漠、対極にある２種類の砂漠を一度に見られるの。
そんな場所世界でここだけ！
まるで月面に着陸したかのような景観には圧倒された。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2640","99@自分","月面！？もー色々すごすぎる！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2650","2@りえこ","そしてTOP３行くよ。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2660","99@自分","え、まだTOP３じゃなかったんですね！？","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2670","2@りえこ","そう。まず3位。
オーストラリアにあるウィットサンデー諸島。
ここにあるホワイトヘブンビーチはこの世の楽園！
砂の美しさと海の透明度は世界一！
高台から見ると海が白砂と混じって、まるでカプチーノのように見えるの。
さらに、セスナっていう飛行機に乗って上空から見下ろせば、美しい珊瑚礁をたくさん見ることができる。
とくにハートリーフっていうすごく珍しいハート型の珊瑚礁は必見だよ！
遊覧には２００ドルくらいかかるけど、絶対にその価値がある体験。
生涯忘れることのできない絶景だったな……。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2680","99@自分","それ絶対綺麗ですね……。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2690","2@りえこ","綺麗さやばかったよ。
2位はボリビアにある有名なウユニ塩湖。
見渡す限りに広がる真っ白な塩湖はあまりにも美しくて、もしも天国がこの世にあるとしたら、まさしくこの場所だと思うような景色を見れる。
走る車の荷台に登ってみると、まるで雲の上を走ってるような錯覚に陥るの。
雨季と乾季の間に行くと、固まった塩湖だけじゃなくて、全てを鏡のようにキラキラと映し出す塩湖、両方の景観を楽しむことができるからおすすめ！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2700","","「ウユニ塩湖聞いたことあります！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2710","","天国みたいな場所か……すごい。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2720","","でもまだそれを超える１位があるんですね！」","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2730","2@りえこ","そうなの。
1位はブラジルにあるレンソイス国立公園。
青空をバックに広がる雄大な白砂漠に、雨季に降った雨が水たまりになって、真っ青な池をあちこちに作り出すの。
他に類を見ない絶景。
かなり行きづらい場所にあるから、観光客が世界中から押し寄せてこないところがまたいい。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2740","99@自分","自然って、すごいですね……。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2750","2@りえこ","本当だよ。
雨季にできる水たまりの中には、小魚が生息してるところもあるの。
でも、それがどこから来ているのかは謎らしい。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2760","99@自分","えー！不思議！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2770","2@りえこ","不思議だよね。
以上が、世界の絶景編でした！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2780","","世界遺産","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2790","2@りえこ","旅の目的として、世界遺産を見たい！っていうのは定番だよね！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2800","99@自分","僕もピラミッド見てみたいです！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2810","2@りえこ","ピラミッドも行ったよ！エジプトのギザのピラミッド。
夜のライトアップがすごく綺麗なの！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2820","99@自分","いいなぁ！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2830","2@りえこ","でもこのピラミッド周辺は、なんとか観光客からお金をせびり取ろうとする詐欺集団で溢れかえってるの……。
特にピラミッド近くのラクダ引きのタチの悪さは想像を絶する。
関わるとあまりのしつこさに勝ち目はないから、何を言われても無視するのがベスト。
私の場合さ、ラクダに乗ってピラミッドを間近で散歩してみないかって言われて乗ってみたの。
そしたらなぜかピラミッドからどんどん離れて、遥か遠くにしか見えない場所まで連れて行かれたの。
「ピラミッドにもっと近づきたければもっとお金を払え」だって！
さらにラクダに一旦乗っちゃうと、自分から降りることできないの。
「降りたいならお金をよこせ」っていう始末……。
ここでブチギレてラクダから自分で降りようとすると怪我しちゃうから、絶対自分一人で降りようとしないこと。
ラクダは案外手強いのよ。
ラクダ引きはもっと手強いんだけどね。
でも、これが本当のエジプト人だと思っちゃダメだよ！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2840","","「へぇー……。勉強になりました！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2850","","もし仮にピラミッドに行くことになったら、今の事しっかり覚えておきます！」","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2860","2@りえこ","うんうん！覚えておいて！
スリランカにあるシギリヤも注意が必要。
約1500年前に、巨大な岩山の山頂に当時の王が築いた王宮なんだけどね。
頂上までは約1600段階段を登らなくちゃいけなくて、疲れ切った様子で登ってたら、「ヘルプ！」って、地元の男性たちが腕を持って助けようとしてくれるの。
善意かと思えば、お金をしっかり要求してくるから要注意。
ヘルプと言っても、腕を持ってくれたりするだけで、ものすごく助かるわけでもないし……。
でも、岩の頂上から見えた風景は素晴らしいの。
足元にはジャングルが生い茂って、大自然の中に立っている自分。
巨大な夕陽を眺めながら涙を流して、なんでこんなに感動するんだろう？って、自分でも不思議だったほど。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2870","99@自分","僕も風景見て涙を流してみたいな……。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2880","2@りえこ","日本では意識したことのなかった、地球の神秘を感じたね。
ロシアの赤の広場にある聖ワシリイ大聖堂は、まるでお菓子の城みたいにメルヘンで、ロシア独特の建築！
この聖堂の設計者は、２度と同じ建物を造れないようにって建設後に眼を潰されてしまったそう……。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2890","99@自分","えー！怖い！でも、メルヘンなロシア独特の建築には興味あります！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2900","2@りえこ","セキュリティがかなり厳重だけど、必見だよ！
中国の万里の長城は、とにかく長くて登るのに根気がいる！
でも、上からは滑り台で一気に滑り降りることができて快感なの！
たかが階段だと舐めてかかると痛い目見るから、必ず運動靴で行くこと。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2910","","「滑り台で降りれるの初めて知りました！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2920","","楽しそうだなぁ。」","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2930","2@りえこ","楽しかったよ！
エジプトにあるアブシンベル神殿は、ダムの建設に伴う水没の危機を避けるために、元々あった場所から今の場所に移転されたっていうの。
でも、「こんな巨大な遺跡どうやって運んだの？」って不思議でならない。
エジプトの南部にあるからさ、めちゃくちゃ暑いの！
遺跡の中は強気のツーリストプライスで、水とかアイスの値段が通常価格の１０倍にも跳ね上がるの。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2940","99@自分","１０倍！？それはやばいですね…。１００円のペットボトルが１０００円ってことか……。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2950","2@りえこ","でも、倒れそうな時は無理にケチって我慢しないほうがいい。
水をケチると、本気で倒れる。
私はケチったのでぶっ倒れました。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2960","99@自分","ぶっ倒れたんですか！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2970","2@りえこ","はい……。
あ、ピラミッドと言えば、メキシコのティオティワカン遺跡も良かったよ。
「太陽のピラミッド」とか「月のピラミッド」とかがあって、とにかく広いの。
その巨大さと空の大きさがマッチして、迫力があったな。
マヤ文明に興味がある人とか、ピラミッド好きは必見だよ！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2980","99@自分","お恥ずかしながら、ピラミッドといえばエジプトだと思ってましたけど、メキシコにもあるんですね！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2990","2@りえこ","そうそう。
遺跡は広くて日射病になりやすいから、入口付近のお土産屋さんでメキシコ帽買うといいよ！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3000","99@自分","覚えておきます！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3010","2@りえこ","そしてTOP３の発表に行くよ！
まず3位、ヨルダンのペトラ遺跡。
日中はかなり暑くなるから、できるだけ午前中のうちに頂上まで登った方がいい。
体力が持たない人は、ラクダとかロバに乗って登山することもできるの。
ラマダンっていう断食中に行く時は、外国人は水を飲んでも構わないの。
でも、現地人のラクダ引きたちが見てない場所でこっそりと水を飲むのが、観光客としてのマナー。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3020","","「そんなマナーがあるんですね！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3030","","知らなかった。」","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3040","2@りえこ","うん、水分補給しないと干からびて死にそうになるから気をつけてね。
そして2位はペルーにあるマチュピチュ遺跡。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3050","99@自分","知ってるー！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3060","2@りえこ","有名だよね！
霧がかかる山の頂上に突然ドドーンと現れる巨大遺跡は、息を呑む神々しさ！
まさに天空の都市と呼ぶにふさわしい荘厳な雰囲気。
可愛いリャマとかアルパカと一緒に写真を撮ることもできるよ！
早朝は霧が濃くかかって、幻想的なのでおすすめ。
さすがは天空都市、手を伸ばすと雲が掴めそうな気がするほどだった。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3070","99@自分","うわー、行ってみたいなー。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3080","2@りえこ","でも、マチュピチュの起点となるアグアスカリエンテスの町は、雨が多く降ると土砂崩れが起きやすいから要注意ね！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3090","99@自分","え、怖い！承知しました！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3100","2@りえこ","そして１位！
イエメンのサヌア旧市街。
アラビアンナイトの世界観が2500年前と変わらず保存されてる、世界最古の旧市街なの。
男性は腰に短剣差してて、男同士の喧嘩になるとすぐに短剣を抜くの。
昔は本当の剣だったけど、今は見せかけだけのステンレス製だから、闘っても安全。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3110","","「そんな文化があるんですね。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3120","","2500年前の旧市街は見てみたいなー。」","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130","2@りえこ","見にいっちゃいなよ！
以上、世界遺産編でした！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3140","","共通","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3150","","「知らない国いっぱいありましたけど、どこも魅力的で行きたくなっちゃいますね！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3160","","このままだと、本当に世界一周したくなっちゃうかも……。」","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3170","2@りえこ","でしょでしょー！
人生変わっちゃうよ！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3180","","「べるちゃんが言ってたりえこさんの魅力、すごい伝わりました。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3190","","世界一周って聞いただけですごいとは思ってたけど、実際に詳しく聞くと、本当にかっこいいです。」","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3200","2@りえこ","やだ、照れる！
ありがとう！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3210","","「漠然と、ヨーロッパとかアメリカに行ってみたいってのはありましたけど、色んな場所に行ってみたくなる……。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220","","もー！世界一周なんて怖いのに、興味出ちゃったじゃないですか！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3230","","りえこさんのせいですよ！」","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3240","2@りえこ","興味持ってもらえるのめっちゃ嬉しいんだけど！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3250","99@自分","色々お話しもありがとうございます。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3260","2@りえこ","ちょっと喋り疲れたわ。
でもまだ話し足りない！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3270","99@自分","まだあるんですか！？","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3280","2@りえこ","そりゃいっぱいあるよー。
人との出会いとか、旅の楽しみ方とか、トラブルとか、Xに伝えなきゃいけないこといっぱい。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3290","99@自分","え、聞きたい聞きたい！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3300","2@りえこ","もちろん！
また喋りに来るね！
今日はいっぱい聞いてくれてありがとう！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3310","","「こちらこそ、本当にありがとうございます！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3320","","世界広がりました！」","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3330","","（りえこさんの話はあまりにも壮大すぎた。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3340","","すごく……すごくワクワクする自分がいる。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3350","","世界一周……行っちゃう？","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3360","","いやいや、怖いって！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3370","","でも……いいなぁ。楽しそうだな。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3380","","りえこさん、かっこいいなぁ……。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3390","","家に帰ったら、今日聞いたメモを見ながら、行きたい国リストなんて、作っちゃおうかな……。）","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3400","","⭐️4.アフリカの旅(5:50)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3410","99@自分","りえこさんって、アフリカとかも行ったことあるんですよね？","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3420","2@りえこ","もちろん！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3430","99@自分","アメリカとかヨーロッパは行く人多いですけど、アフリカ行く人って滅多にいないんで、体験談聞きたいです！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3440","2@りえこ","確かに、アフリカに行く日本人って少ないよね。
体験談か、そうだな〜。
エチオピアに行った時の話。
乗り合いトラックを乗り継いで移動してたの。
屋根も何もないトラックの荷台に現地人とすし詰めになってたんだけどさ、同乗者は人間だけじゃないの！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3450","99@自分","え、わんちゃんですか？","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3460","2@りえこ","鶏とか牛とか、もうなんでもあり。鼻に綿を詰め込みたくなるほどの悪臭を放ってるのよ。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3470","99@自分","え！？りえこさんの話って本当に面白すぎる！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3480","2@りえこ","ありがとう！
でもそんなのまだ序章よ。
そんな移動中にね、突然トラックが急停止したの。
前を走ってたバスが橋を横断中、その橋が崩れてバスごと川に転落したの。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3490","99@自分","映画か！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3500","2@りえこ","これだけの大惨事だから、死者が出てもしかたないだろうって思って川を見てみたのね。
……誰一人怪我しないで、ピンピンして川を渡ってたのよ。
バスはベコベコになってるのに人間は無傷って、一体どういうこと？","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3510","99@自分","えー！すごい、良かったですね！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3520","2@りえこ","現地人に聞いてみたらさ、「とっさに窓を開けて脱出した」ってさ。
エチオピア人の反射神経すごいよね！
それでさ、橋が崩壊したから、トラックはこれ以上進むことができないんだよね……。
橋がなくなった今、川を渡る方法はただ一つ、自力で歩いて渡るしか選択肢はなかった。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3530","99@自分","まじですか！危なすぎる！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3540","2@りえこ","バックパックかついでさ、服をまくりあげて川に入ろうとしたら、現地人が耳元でささやいてくるの。
「この川は大きいワニがいるから気をつけてね","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3550","","まじか！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3560","","事故の様子を見に来た野次馬現地人に手当たり次第聞いてみたの。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3570","","「クロコダイル？」って。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3580","","現地人は「イエス！クロコダイルリバー！」","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3590","","ってさ。」","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3600","99@自分","やばい、今目の前に元気なりえこさんがいるのに、心配で仕方ない……。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3610","2@りえこ","ワニに発見されませんように……。
祈った後、覚悟を決めて川に入ったよ。
予想以上に川の流れが急でさ、なかなか思うように進むことができなくて流されそうだったの。
この調子じゃいつワニに喰われてもおかしくない……。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3620","99@自分","やだやだ、怖い！聞いてるだけで怖い！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3630","2@りえこ","そんな不安の中川を渡り続けてると、突然全身がスッと軽くなったの。
川岸で見てた野次馬現地人の一人が、私からバックパックを取り上げて川を渡り始めたのよ。
「走れ！もうちょっとだから頑張れ！」って。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3640","99@自分","良かったー！優しい！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3650","2@りえこ","全身ずぶ濡れになりながら、無事川を渡り切ることができたんだよね。
本当に良かったーって、喜びに酔いしれてた。
優しい現地人にお礼を言ったの。
そしたら現地人はスッと手を出して、「マネー」。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3660","99@自分","嘘……。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3670","2@りえこ","善意で助けてくれたと思ってたのに、なんだかすごくショックだった。
１３０円くらい要求されたんだけど、こんな時でも値下げ交渉してしまう悲しい貧乏バックパッカーの習性が出て、結局値切って１０４円にしてもらった。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3680","99@自分","１０４円……。全然安いけど……ショックですね。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3690","2@りえこ","そんなこともあったけど、ケニアで行ったサファリは本当に最高だったよ。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3700","99@自分","この間言ってた、気球から動物見たってやつですか？","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3710","2@りえこ","そうそう！
サファリなしでアフリカの良さは味わえないよね。
色んなツアーがあったけど、巨大気球に乗って野生動物と朝日を上空から見るってプランに惹かれたの。
でも、肝心のお値段が……約５万円。
１３０円のバス代を節約するために２０kmもの道のりを歩くような貧乏旅行をしてきた私にとって、５万円は気が遠くなる値段……。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3720","99@自分","それは確かに高いですね。でも、無理してでも乗ってみたいな、サファリの気球。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3730","2@りえこ","そうなの！
結局は気球に乗りたい欲求が節約魂と打ち破ったよね。
ここで行かなかったら一生後悔する……。
そんな気がしたの。
サファリに向かう道中は、鮮やかなピンク色をしたフラミンゴの大群を見ることができたり、とにかく素晴らしい景観ばっかだった。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3740","99@自分","自然のフラミンゴの大群とかすごい！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3750","2@りえこ","でもね、雨でぬかるんだデコボコ道で何度も何度も何度もタイヤが身動き取れなくなるの。
５万円も払ったんだから、なんでもっといい車用意しなかったのよ！って感じなんだけど……
サファリは世界中から裕福な観光客が押し寄せる世界有数の観光地。
私にとって５万円は大金だけど、気球代を含めて考えると、実質かなり低レベルなツアーだったの。
本当に、たどり着くまで大変すぎた……。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3760","","「行くまでが大変なんですね！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3770","","知らなかった。」","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3780","2@りえこ","いざ乗った気球はすっごく大きくて、まるで大きな風船に乗ってるような気分だったよ！
気球から見た太陽は本当に大きくて、遥か彼方に見える地平線は真っ直ぐじゃなくて、丸く円を描いてるように見えた。
本当に地球は丸かったの。
キリンとか象の親子がゆっくり歩いてるのが見えて、親子で寄り添ってすごく幸せそうなんだよね。
目に映る何もかもが美しかった。
美しい地球を眺めると、この世に生を受けてきたことがものすごく奇跡のように思えて仕方ない。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3790","99@自分","素敵すぎます……いいな。僕もサファリに行ってみたい。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3800","","（きっと、りえこさんが見た景色は、どんな写真よりも、どんな言葉よりも美しい。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3810","","世界一周は怖い怖い言ってるけど、僕の口から出た「行きたい」は、本当に、心の底から出た言葉だった。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3820","","僕も……いつか、自分の目で確かめてみたい。）","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3830","","5.旅先のロマンスについて(6:10)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3840","99@自分","ちょっと聞きづらいような事聞いても良いでしょうか……？","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3850","2@りえこ","なになに？気になるよ。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3860","","「旅先で恋に落ちたり、ナンパとかってあるんですか？","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3870","","これ、聞いていいんでしょうか。」","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3880","2@りえこ","なんだ！そんなこと何でも教えるよ！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3890","","「やったー！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3900","","ちょっと踏み込みすぎかなって思ったけど、めちゃくちゃ気になります！」","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3910","2@りえこ","旅先のロマンスね、めちゃくちゃあるよ。
旅って、毎日一瞬一瞬が出会いの連続で、その土地に暮らす現地人と突然恋に落ちることもあれば、同じように旅する仲間と恋仲になることもある。
とにかく旅をしてる最中は、普段の生活よりも恋に落ちる確率が９割増しになるの！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3920","","「えぇ〜そうなんですかー！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3930","","聞いてるだけでワクワクしちゃいます！」","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3940","2@りえこ","ナンパが多くて、歩いてるとすぐ声をかけてくる国は、トルコ、イタリア、スペイン、ポルトガル、フランス、アメリカ。
トルコのイスタンブールだと、歩けば歩くほど声かけられて、しかもナンパしてくる男性がなぜか全員ケバブ屋で、ケバブをプレゼントされまくったの。
３０分で４個のケバブを食べて、それ以降は食べきれないから残りの５個はお持ち帰りした。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3950","","「全員ケバブ屋って面白いですね！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3960","","そんなモテるのすごい！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3970","","りえこさん美人でかわいいですもんね。」","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3980","2@りえこ","えー、ありがとう！
歩いてるだけでなぜか人だかりができる国は、フィリピン、バングラデシュ、ミャンマー。
観光客自体が珍しいような田舎に行くと、わらわら見学人が集まってきて囲まれたね。
フィリピンだと、携帯電話でバシャバシャ写真撮られて、まるでパパラッチ状態だった。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3990","99@自分","ちょっと面白そう！そんな国あるんですね！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4000","2@りえこ","アラブ圏以外のアフリカだと全然モテなかったな。
ウガンダは女性のヒップが巨大すぎるの！
女性たちは皆、はちきれんばかりのお尻を左右に振りながら闊歩してるの。
私もウガンダの民族衣装を着て、ヒップをぷりぷりと左右に揺らしながら闊歩してみたの。
そしたら早速男性が近寄ってきたのよ。
「アジア人はヒップが小さいね〜。全然セクシーじゃないよ。まるで子供の尻だな。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4010","","って。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4020","","悔しい〜！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4030","","私、日本だと結構お尻が大きい部類に入るんだけど、この言われっぷりは屈辱的。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4040","","昔からお尻だけが自慢だったのに、打ちのめされた気分だったよ……。」","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4050","","「笑っていいのか分からないですけど、それめっちゃ面白いです！","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4060","","美意識って、世界で全然違うんですね。」","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4070","2@りえこ","そうなんだよね。
エジプトだと、ウェストがたぷんたぷんのベリーダンサーがもてはやされるの。
3段腹の揺れを見て発情しまくるエジプト人たちが面白かった。","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4080","","「本当に！？","","","","","","","","","","","","","","","","","","","","","","","","","","",""
