"Id","Chara","Serif","Place","Chapter","Para","Effect","Left","Center","Right","BGM","SE","Release","","","","","","","","","","","","","","","","",""
"1980","","[[ケンティと話す->2000]]","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1990","","[[プロフィール閲覧->10000]]（確認可能）","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2000","","【共通】２回目以降の放課後イベント","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2010","","（よし、今日も１日頑張った。どうしようかな。）","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020","","[[帰宅して休む->1001]]","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2030","","[[ケンティと話す->2000]]","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2040","","[[りえこさんと話す->3000]]（登場済みの場合）","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2050","","[[⚪︎⚪︎と話す->4000]]（登場済みの場合）","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2060","","[[べると話す->5000]]","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2070","","[[プロフィール閲覧->10000]]","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2080","","[[ストレスで倒れる->6000]]（ストレス限界時、自動的に遷移）","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2090","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2100","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2110","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2120","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2130","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2140","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2150","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2160","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2170","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2180","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2190","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2200","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2210","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2220","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2230","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2240","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2250","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2260","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2270","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2280","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2290","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2300","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2310","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2320","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2330","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2340","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2350","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2360","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2370","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2380","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2390","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2400","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2410","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2420","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2430","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2440","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2450","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2460","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2470","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2480","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2490","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2500","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2510","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2520","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2530","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2540","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2550","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2560","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2570","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2580","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2590","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2600","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2610","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2620","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2630","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2640","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2650","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2660","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2670","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2680","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2690","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2700","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2710","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2720","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2730","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2740","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2750","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2760","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2770","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2780","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2790","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2800","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2810","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2820","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2830","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2840","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2850","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2860","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2870","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2880","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2890","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2900","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2910","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2920","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2930","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2940","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2950","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2960","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2970","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2980","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2990","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3000","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3010","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3020","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3030","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3040","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3050","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3060","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3070","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3080","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3090","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3100","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3110","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3120","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3140","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3150","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3160","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3170","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3180","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3190","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3200","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3210","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3220","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3230","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3240","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3250","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3260","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3270","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3280","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3290","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3300","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3310","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3320","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3330","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3340","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3350","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3360","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3370","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3380","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3390","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3400","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3410","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3420","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3430","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3440","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3450","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3460","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3470","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3480","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3490","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3500","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3510","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3520","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3530","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3540","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3550","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3560","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3570","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3580","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3590","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3600","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3610","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3620","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3630","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3640","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3650","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3660","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3670","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3680","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3690","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3700","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3710","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3720","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3730","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3740","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3750","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3760","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3770","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3780","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3790","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3800","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3810","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3820","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3830","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3840","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3850","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3860","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3870","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3880","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3890","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3900","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3910","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3920","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3930","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3940","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3950","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3960","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3970","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3980","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3990","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4000","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4010","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4020","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4030","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4040","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4050","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4060","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4070","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4080","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4090","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4100","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4110","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4120","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4130","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4140","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4150","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4160","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4170","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4180","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4190","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4200","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4210","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4220","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4230","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4240","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4250","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4260","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4270","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4280","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4290","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4300","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4310","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4320","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4330","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4340","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4350","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4360","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4370","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4380","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4390","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4400","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4410","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4420","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4430","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4440","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4450","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4460","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4470","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4480","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4490","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4500","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4510","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4520","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4530","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4540","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4550","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4560","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4570","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4580","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4590","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4600","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4610","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4620","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4630","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4640","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4650","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4660","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4670","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4680","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4690","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4700","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4710","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4720","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4730","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4740","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4750","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4760","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4770","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4780","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4790","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4800","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4810","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4820","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4830","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4840","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4850","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4860","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4870","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4880","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4890","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4900","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4910","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4920","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4930","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4940","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4950","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4960","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4970","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4980","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4990","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5000","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5010","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5020","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5030","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5040","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5050","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5060","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5070","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5080","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5090","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5100","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5110","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5120","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5130","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5140","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5150","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5160","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5170","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5180","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5190","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5200","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5210","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5220","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5230","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5240","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5250","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5260","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5270","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5280","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5290","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5300","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5310","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5320","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5330","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5340","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5350","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5360","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5370","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5380","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5390","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5400","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5410","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5420","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5430","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5440","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5450","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5460","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5470","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5480","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5490","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5500","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5510","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5520","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5530","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5540","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5550","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5560","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5570","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5580","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5590","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5600","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5610","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5620","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5630","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5640","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5650","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5660","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5670","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5680","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5690","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5700","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5710","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5720","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5730","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5740","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5750","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5760","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5770","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5780","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5790","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5800","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5810","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5820","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5830","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5840","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5850","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5860","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5870","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5880","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5890","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5900","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5910","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5920","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5930","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5940","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5950","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5960","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5970","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5980","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5990","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6000","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
